enviro,observer,task,ori,offset,proportion_correct,date
web,p69,spatial,oblique,7.14,0.7,2021-11-14_21h26
web,p69,spatial,oblique,7.14,0.8,2021-11-14_21h51
web,p69,spatial,oblique,7.14,0.7,2021-11-14_22h49
web,p69,spatial,oblique,7.14,0.7,2021-11-14_23h25
web,p69,spatial,oblique,7.14,0.9,2021-11-10_16h51
web,p69,spatial,oblique,7.14,0.5,2021-11-14_13h54
web,p69,spatial,oblique,7.14,0.6,2021-11-14_14h02
web,p69,spatial,oblique,7.14,0.8,2021-11-14_22h53
web,p69,spatial,oblique,7.14,0.6,2021-11-14_23h35
web,p7,temporal,horizontal,0.71,0.7,2021-10-07_17h39
web,p7,temporal,horizontal,0.71,0.6,2021-10-07_18h09
web,p7,temporal,horizontal,0.71,0.8,2021-10-07_18h46
web,p7,temporal,horizontal,0.71,0.6,2021-10-07_19h00
web,p7,temporal,horizontal,0.71,0.4,2021-10-07_19h30
web,p7,temporal,horizontal,1.43,1.0,2021-10-07_17h39
web,p7,temporal,horizontal,1.43,0.8,2021-10-07_18h09
web,p7,temporal,horizontal,1.43,1.0,2021-10-07_18h46
web,p7,temporal,horizontal,1.43,0.9,2021-10-07_19h00
web,p7,temporal,horizontal,1.43,0.8,2021-10-07_19h30
web,p7,temporal,horizontal,2.14,1.0,2021-10-07_17h39
web,p7,temporal,horizontal,2.14,0.9,2021-10-07_18h09
web,p7,temporal,horizontal,2.14,1.0,2021-10-07_18h46
web,p7,temporal,horizontal,2.14,0.9,2021-10-07_19h00
web,p7,temporal,horizontal,2.14,0.9,2021-10-07_19h30
web,p7,temporal,horizontal,2.86,1.0,2021-10-07_17h39
web,p7,temporal,horizontal,2.86,1.0,2021-10-07_18h09
web,p7,temporal,horizontal,2.86,1.0,2021-10-07_18h46
web,p7,temporal,horizontal,2.86,1.0,2021-10-07_19h00
web,p7,temporal,horizontal,2.86,0.9,2021-10-07_19h30
web,p7,temporal,horizontal,3.57,1.0,2021-10-07_17h39
web,p7,temporal,horizontal,3.57,0.9,2021-10-07_18h09
web,p7,temporal,horizontal,3.57,0.9,2021-10-07_18h46
web,p7,temporal,horizontal,3.57,1.0,2021-10-07_19h00
web,p7,temporal,horizontal,3.57,1.0,2021-10-07_19h30
web,p7,temporal,horizontal,4.29,0.9,2021-10-07_17h39
web,p7,temporal,horizontal,4.29,1.0,2021-10-07_18h09
web,p7,temporal,horizontal,4.29,1.0,2021-10-07_18h46
web,p7,temporal,horizontal,4.29,1.0,2021-10-07_19h00
web,p7,temporal,horizontal,4.29,1.0,2021-10-07_19h30
web,p7,temporal,horizontal,5.0,1.0,2021-10-07_17h39
web,p7,temporal,horizontal,5.0,1.0,2021-10-07_18h09
web,p7,temporal,horizontal,5.0,1.0,2021-10-07_18h46
web,p7,temporal,horizontal,5.0,1.0,2021-10-07_19h00
web,p7,temporal,horizontal,5.0,1.0,2021-10-07_19h30
web,p7,temporal,vertical,0.71,0.9,2021-10-07_17h43
web,p7,temporal,vertical,0.71,0.7,2021-10-07_18h16
web,p7,temporal,vertical,0.71,0.8,2021-10-07_18h42
web,p7,temporal,vertical,0.71,0.5,2021-10-07_19h08
web,p7,temporal,vertical,0.71,0.5,2021-10-07_19h22
web,p7,temporal,vertical,1.43,1.0,2021-10-07_17h43
web,p7,temporal,vertical,1.43,0.8,2021-10-07_18h16
web,p7,temporal,vertical,1.43,1.0,2021-10-07_18h42
web,p7,temporal,vertical,1.43,0.9,2021-10-07_19h08
web,p7,temporal,vertical,1.43,0.9,2021-10-07_19h22
web,p7,temporal,vertical,2.14,1.0,2021-10-07_17h43
web,p7,temporal,vertical,2.14,1.0,2021-10-07_18h16
web,p7,temporal,vertical,2.14,0.8,2021-10-07_18h42
web,p7,temporal,vertical,2.14,0.9,2021-10-07_19h08
web,p7,temporal,vertical,2.14,0.9,2021-10-07_19h22
web,p7,temporal,vertical,2.86,1.0,2021-10-07_17h43
web,p7,temporal,vertical,2.86,1.0,2021-10-07_18h16
web,p7,temporal,vertical,2.86,1.0,2021-10-07_18h42
web,p7,temporal,vertical,2.86,1.0,2021-10-07_19h08
web,p7,temporal,vertical,2.86,0.9,2021-10-07_19h22
web,p7,temporal,vertical,3.57,0.9,2021-10-07_17h43
web,p7,temporal,vertical,3.57,1.0,2021-10-07_18h16
web,p7,temporal,vertical,3.57,0.9,2021-10-07_18h42
web,p7,temporal,vertical,3.57,1.0,2021-10-07_19h08
web,p7,temporal,vertical,3.57,0.9,2021-10-07_19h22
web,p7,temporal,vertical,4.29,1.0,2021-10-07_17h43
web,p7,temporal,vertical,4.29,1.0,2021-10-07_18h16
web,p7,temporal,vertical,4.29,1.0,2021-10-07_18h42
web,p7,temporal,vertical,4.29,0.9,2021-10-07_19h08
web,p7,temporal,vertical,4.29,0.9,2021-10-07_19h22
web,p7,temporal,vertical,5.0,0.9,2021-10-07_17h43
web,p7,temporal,vertical,5.0,1.0,2021-10-07_18h16
web,p7,temporal,vertical,5.0,1.0,2021-10-07_18h42
web,p7,temporal,vertical,5.0,1.0,2021-10-07_19h08
web,p7,temporal,vertical,5.0,1.0,2021-10-07_19h22
web,p7,temporal,minus45,10.71,1.0,2021-10-07_18h00
web,p7,temporal,minus45,10.71,1.0,2021-10-07_18h13
web,p7,temporal,minus45,10.71,0.9,2021-10-07_18h33
web,p7,temporal,minus45,10.71,0.8,2021-10-07_18h57
web,p7,temporal,minus45,10.71,0.9,2021-10-07_19h18
web,p7,temporal,minus45,14.29,1.0,2021-10-07_18h00
web,p7,temporal,minus45,14.29,0.9,2021-10-07_18h13
web,p7,temporal,minus45,14.29,1.0,2021-10-07_18h33
web,p7,temporal,minus45,14.29,1.0,2021-10-07_18h57
web,p7,temporal,minus45,14.29,0.9,2021-10-07_19h18
web,p7,temporal,minus45,17.86,1.0,2021-10-07_18h00
web,p7,temporal,minus45,17.86,0.9,2021-10-07_18h13
web,p7,temporal,minus45,17.86,0.9,2021-10-07_18h33
web,p7,temporal,minus45,17.86,0.9,2021-10-07_18h57
web,p7,temporal,minus45,17.86,1.0,2021-10-07_19h18
web,p7,temporal,minus45,21.43,1.0,2021-10-07_18h00
web,p7,temporal,minus45,21.43,0.9,2021-10-07_18h13
web,p7,temporal,minus45,21.43,0.9,2021-10-07_18h33
web,p7,temporal,minus45,21.43,0.9,2021-10-07_18h57
web,p7,temporal,minus45,21.43,1.0,2021-10-07_19h18
web,p7,temporal,minus45,25.0,1.0,2021-10-07_18h00
web,p7,temporal,minus45,25.0,1.0,2021-10-07_18h13
web,p7,temporal,minus45,25.0,0.9,2021-10-07_18h33
web,p7,temporal,minus45,25.0,1.0,2021-10-07_18h57
web,p7,temporal,minus45,25.0,1.0,2021-10-07_19h18
web,p7,temporal,minus45,3.57,0.8,2021-10-07_18h00
web,p7,temporal,minus45,3.57,0.6,2021-10-07_18h13
web,p7,temporal,minus45,3.57,0.4,2021-10-07_18h33
web,p7,temporal,minus45,3.57,0.4,2021-10-07_18h57
web,p7,temporal,minus45,3.57,0.3,2021-10-07_19h18
web,p7,temporal,minus45,7.14,0.8,2021-10-07_18h00
web,p7,temporal,minus45,7.14,1.0,2021-10-07_18h13
web,p7,temporal,minus45,7.14,0.9,2021-10-07_18h33
web,p7,temporal,minus45,7.14,0.6,2021-10-07_18h57
web,p7,temporal,minus45,7.14,0.9,2021-10-07_19h18
web,p7,temporal,plus45,10.71,0.9,2021-10-07_17h47
web,p7,temporal,plus45,10.71,1.0,2021-10-07_18h05
web,p7,temporal,plus45,10.71,0.8,2021-10-07_18h37
web,p7,temporal,plus45,10.71,1.0,2021-10-07_18h54
web,p7,temporal,plus45,10.71,0.7,2021-10-07_19h15
web,p7,temporal,plus45,14.29,1.0,2021-10-07_17h47
web,p7,temporal,plus45,14.29,1.0,2021-10-07_18h05
web,p7,temporal,plus45,14.29,0.9,2021-10-07_18h37
web,p7,temporal,plus45,14.29,1.0,2021-10-07_18h54
web,p7,temporal,plus45,14.29,1.0,2021-10-07_19h15
web,p7,temporal,plus45,17.86,0.7,2021-10-07_17h47
web,p7,temporal,plus45,17.86,0.9,2021-10-07_18h05
web,p7,temporal,plus45,17.86,1.0,2021-10-07_18h37
web,p7,temporal,plus45,17.86,1.0,2021-10-07_18h54
web,p7,temporal,plus45,17.86,1.0,2021-10-07_19h15
web,p7,temporal,plus45,21.43,1.0,2021-10-07_17h47
web,p7,temporal,plus45,21.43,1.0,2021-10-07_18h05
web,p7,temporal,plus45,21.43,1.0,2021-10-07_18h37
web,p7,temporal,plus45,21.43,1.0,2021-10-07_18h54
web,p7,temporal,plus45,21.43,1.0,2021-10-07_19h15
web,p7,temporal,plus45,25.0,0.9,2021-10-07_17h47
web,p7,temporal,plus45,25.0,1.0,2021-10-07_18h05
web,p7,temporal,plus45,25.0,1.0,2021-10-07_18h37
web,p7,temporal,plus45,25.0,1.0,2021-10-07_18h54
web,p7,temporal,plus45,25.0,0.8,2021-10-07_19h15
web,p7,temporal,plus45,3.57,0.6,2021-10-07_17h47
web,p7,temporal,plus45,3.57,0.5,2021-10-07_18h05
web,p7,temporal,plus45,3.57,0.6,2021-10-07_18h37
web,p7,temporal,plus45,3.57,0.5,2021-10-07_18h54
web,p7,temporal,plus45,3.57,0.6,2021-10-07_19h15
web,p7,temporal,plus45,7.14,0.8,2021-10-07_17h47
web,p7,temporal,plus45,7.14,0.6,2021-10-07_18h05
web,p7,temporal,plus45,7.14,0.7,2021-10-07_18h37
web,p7,temporal,plus45,7.14,1.0,2021-10-07_18h54
web,p7,temporal,plus45,7.14,0.4,2021-10-07_19h15
web,p7,temporal,cardinal,0.71,0.7,2021-10-07_17h39
web,p7,temporal,cardinal,0.71,0.6,2021-10-07_18h09
web,p7,temporal,cardinal,0.71,0.8,2021-10-07_18h46
web,p7,temporal,cardinal,0.71,0.6,2021-10-07_19h00
web,p7,temporal,cardinal,0.71,0.4,2021-10-07_19h30
web,p7,temporal,cardinal,0.71,0.9,2021-10-07_17h43
web,p7,temporal,cardinal,0.71,0.7,2021-10-07_18h16
web,p7,temporal,cardinal,0.71,0.8,2021-10-07_18h42
web,p7,temporal,cardinal,0.71,0.5,2021-10-07_19h08
web,p7,temporal,cardinal,0.71,0.5,2021-10-07_19h22
web,p7,temporal,cardinal,1.43,1.0,2021-10-07_17h39
web,p7,temporal,cardinal,1.43,0.8,2021-10-07_18h09
web,p7,temporal,cardinal,1.43,1.0,2021-10-07_18h46
web,p7,temporal,cardinal,1.43,0.9,2021-10-07_19h00
web,p7,temporal,cardinal,1.43,0.8,2021-10-07_19h30
web,p7,temporal,cardinal,1.43,1.0,2021-10-07_17h43
web,p7,temporal,cardinal,1.43,0.8,2021-10-07_18h16
web,p7,temporal,cardinal,1.43,1.0,2021-10-07_18h42
web,p7,temporal,cardinal,1.43,0.9,2021-10-07_19h08
web,p7,temporal,cardinal,1.43,0.9,2021-10-07_19h22
web,p7,temporal,cardinal,2.14,1.0,2021-10-07_17h39
web,p7,temporal,cardinal,2.14,0.9,2021-10-07_18h09
web,p7,temporal,cardinal,2.14,1.0,2021-10-07_18h46
web,p7,temporal,cardinal,2.14,0.9,2021-10-07_19h00
web,p7,temporal,cardinal,2.14,0.9,2021-10-07_19h30
web,p7,temporal,cardinal,2.14,1.0,2021-10-07_17h43
web,p7,temporal,cardinal,2.14,1.0,2021-10-07_18h16
web,p7,temporal,cardinal,2.14,0.8,2021-10-07_18h42
web,p7,temporal,cardinal,2.14,0.9,2021-10-07_19h08
web,p7,temporal,cardinal,2.14,0.9,2021-10-07_19h22
web,p7,temporal,cardinal,2.86,1.0,2021-10-07_17h39
web,p7,temporal,cardinal,2.86,1.0,2021-10-07_18h09
web,p7,temporal,cardinal,2.86,1.0,2021-10-07_18h46
web,p7,temporal,cardinal,2.86,1.0,2021-10-07_19h00
web,p7,temporal,cardinal,2.86,0.9,2021-10-07_19h30
web,p7,temporal,cardinal,2.86,1.0,2021-10-07_17h43
web,p7,temporal,cardinal,2.86,1.0,2021-10-07_18h16
web,p7,temporal,cardinal,2.86,1.0,2021-10-07_18h42
web,p7,temporal,cardinal,2.86,1.0,2021-10-07_19h08
web,p7,temporal,cardinal,2.86,0.9,2021-10-07_19h22
web,p7,temporal,cardinal,3.57,1.0,2021-10-07_17h39
web,p7,temporal,cardinal,3.57,0.9,2021-10-07_18h09
web,p7,temporal,cardinal,3.57,0.9,2021-10-07_18h46
web,p7,temporal,cardinal,3.57,1.0,2021-10-07_19h00
web,p7,temporal,cardinal,3.57,1.0,2021-10-07_19h30
web,p7,temporal,cardinal,3.57,0.9,2021-10-07_17h43
web,p7,temporal,cardinal,3.57,1.0,2021-10-07_18h16
web,p7,temporal,cardinal,3.57,0.9,2021-10-07_18h42
web,p7,temporal,cardinal,3.57,1.0,2021-10-07_19h08
web,p7,temporal,cardinal,3.57,0.9,2021-10-07_19h22
web,p7,temporal,cardinal,4.29,0.9,2021-10-07_17h39
web,p7,temporal,cardinal,4.29,1.0,2021-10-07_18h09
web,p7,temporal,cardinal,4.29,1.0,2021-10-07_18h46
web,p7,temporal,cardinal,4.29,1.0,2021-10-07_19h00
web,p7,temporal,cardinal,4.29,1.0,2021-10-07_19h30
web,p7,temporal,cardinal,4.29,1.0,2021-10-07_17h43
web,p7,temporal,cardinal,4.29,1.0,2021-10-07_18h16
web,p7,temporal,cardinal,4.29,1.0,2021-10-07_18h42
web,p7,temporal,cardinal,4.29,0.9,2021-10-07_19h08
web,p7,temporal,cardinal,4.29,0.9,2021-10-07_19h22
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_17h39
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_18h09
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_18h46
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_19h00
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_19h30
web,p7,temporal,cardinal,5.0,0.9,2021-10-07_17h43
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_18h16
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_18h42
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_19h08
web,p7,temporal,cardinal,5.0,1.0,2021-10-07_19h22
web,p7,temporal,oblique,10.71,1.0,2021-10-07_18h00
web,p7,temporal,oblique,10.71,1.0,2021-10-07_18h13
web,p7,temporal,oblique,10.71,0.9,2021-10-07_18h33
web,p7,temporal,oblique,10.71,0.8,2021-10-07_18h57
web,p7,temporal,oblique,10.71,0.9,2021-10-07_19h18
web,p7,temporal,oblique,10.71,0.9,2021-10-07_17h47
web,p7,temporal,oblique,10.71,1.0,2021-10-07_18h05
web,p7,temporal,oblique,10.71,0.8,2021-10-07_18h37
web,p7,temporal,oblique,10.71,1.0,2021-10-07_18h54
web,p7,temporal,oblique,10.71,0.7,2021-10-07_19h15
web,p7,temporal,oblique,14.29,1.0,2021-10-07_18h00
web,p7,temporal,oblique,14.29,0.9,2021-10-07_18h13
web,p7,temporal,oblique,14.29,1.0,2021-10-07_18h33
web,p7,temporal,oblique,14.29,1.0,2021-10-07_18h57
web,p7,temporal,oblique,14.29,0.9,2021-10-07_19h18
web,p7,temporal,oblique,14.29,1.0,2021-10-07_17h47
web,p7,temporal,oblique,14.29,1.0,2021-10-07_18h05
web,p7,temporal,oblique,14.29,0.9,2021-10-07_18h37
web,p7,temporal,oblique,14.29,1.0,2021-10-07_18h54
web,p7,temporal,oblique,14.29,1.0,2021-10-07_19h15
web,p7,temporal,oblique,17.86,1.0,2021-10-07_18h00
web,p7,temporal,oblique,17.86,0.9,2021-10-07_18h13
web,p7,temporal,oblique,17.86,0.9,2021-10-07_18h33
web,p7,temporal,oblique,17.86,0.9,2021-10-07_18h57
web,p7,temporal,oblique,17.86,1.0,2021-10-07_19h18
web,p7,temporal,oblique,17.86,0.7,2021-10-07_17h47
web,p7,temporal,oblique,17.86,0.9,2021-10-07_18h05
web,p7,temporal,oblique,17.86,1.0,2021-10-07_18h37
web,p7,temporal,oblique,17.86,1.0,2021-10-07_18h54
web,p7,temporal,oblique,17.86,1.0,2021-10-07_19h15
web,p7,temporal,oblique,21.43,1.0,2021-10-07_18h00
web,p7,temporal,oblique,21.43,0.9,2021-10-07_18h13
web,p7,temporal,oblique,21.43,0.9,2021-10-07_18h33
web,p7,temporal,oblique,21.43,0.9,2021-10-07_18h57
web,p7,temporal,oblique,21.43,1.0,2021-10-07_19h18
web,p7,temporal,oblique,21.43,1.0,2021-10-07_17h47
web,p7,temporal,oblique,21.43,1.0,2021-10-07_18h05
web,p7,temporal,oblique,21.43,1.0,2021-10-07_18h37
web,p7,temporal,oblique,21.43,1.0,2021-10-07_18h54
web,p7,temporal,oblique,21.43,1.0,2021-10-07_19h15
web,p7,temporal,oblique,25.0,1.0,2021-10-07_18h00
web,p7,temporal,oblique,25.0,1.0,2021-10-07_18h13
web,p7,temporal,oblique,25.0,0.9,2021-10-07_18h33
web,p7,temporal,oblique,25.0,1.0,2021-10-07_18h57
web,p7,temporal,oblique,25.0,1.0,2021-10-07_19h18
web,p7,temporal,oblique,25.0,0.9,2021-10-07_17h47
web,p7,temporal,oblique,25.0,1.0,2021-10-07_18h05
web,p7,temporal,oblique,25.0,1.0,2021-10-07_18h37
web,p7,temporal,oblique,25.0,1.0,2021-10-07_18h54
web,p7,temporal,oblique,25.0,0.8,2021-10-07_19h15
web,p7,temporal,oblique,3.57,0.8,2021-10-07_18h00
web,p7,temporal,oblique,3.57,0.6,2021-10-07_18h13
web,p7,temporal,oblique,3.57,0.4,2021-10-07_18h33
web,p7,temporal,oblique,3.57,0.4,2021-10-07_18h57
web,p7,temporal,oblique,3.57,0.3,2021-10-07_19h18
web,p7,temporal,oblique,3.57,0.6,2021-10-07_17h47
web,p7,temporal,oblique,3.57,0.5,2021-10-07_18h05
web,p7,temporal,oblique,3.57,0.6,2021-10-07_18h37
web,p7,temporal,oblique,3.57,0.5,2021-10-07_18h54
web,p7,temporal,oblique,3.57,0.6,2021-10-07_19h15
web,p7,temporal,oblique,7.14,0.8,2021-10-07_18h00
web,p7,temporal,oblique,7.14,1.0,2021-10-07_18h13
web,p7,temporal,oblique,7.14,0.9,2021-10-07_18h33
web,p7,temporal,oblique,7.14,0.6,2021-10-07_18h57
web,p7,temporal,oblique,7.14,0.9,2021-10-07_19h18
web,p7,temporal,oblique,7.14,0.8,2021-10-07_17h47
web,p7,temporal,oblique,7.14,0.6,2021-10-07_18h05
web,p7,temporal,oblique,7.14,0.7,2021-10-07_18h37
web,p7,temporal,oblique,7.14,1.0,2021-10-07_18h54
web,p7,temporal,oblique,7.14,0.4,2021-10-07_19h15
web,p7,spatial,horizontal,0.71,0.9,2021-10-07_17h51
web,p7,spatial,horizontal,0.71,0.3,2021-10-07_18h28
web,p7,spatial,horizontal,0.71,0.4,2021-10-07_18h49
web,p7,spatial,horizontal,0.71,0.6,2021-10-07_19h11
web,p7,spatial,horizontal,0.71,0.6,2021-10-07_19h35
web,p7,spatial,horizontal,1.43,0.6,2021-10-07_17h51
web,p7,spatial,horizontal,1.43,0.8,2021-10-07_18h28
web,p7,spatial,horizontal,1.43,0.7,2021-10-07_18h49
web,p7,spatial,horizontal,1.43,0.6,2021-10-07_19h11
web,p7,spatial,horizontal,1.43,0.8,2021-10-07_19h35
web,p7,spatial,horizontal,2.14,0.6,2021-10-07_17h51
web,p7,spatial,horizontal,2.14,0.8,2021-10-07_18h28
web,p7,spatial,horizontal,2.14,0.9,2021-10-07_18h49
web,p7,spatial,horizontal,2.14,0.9,2021-10-07_19h11
web,p7,spatial,horizontal,2.14,0.9,2021-10-07_19h35
web,p7,spatial,horizontal,2.86,1.0,2021-10-07_17h51
web,p7,spatial,horizontal,2.86,0.8,2021-10-07_18h28
web,p7,spatial,horizontal,2.86,1.0,2021-10-07_18h49
web,p7,spatial,horizontal,2.86,1.0,2021-10-07_19h11
web,p7,spatial,horizontal,2.86,1.0,2021-10-07_19h35
web,p7,spatial,horizontal,3.57,1.0,2021-10-07_17h51
web,p7,spatial,horizontal,3.57,1.0,2021-10-07_18h28
web,p7,spatial,horizontal,3.57,0.9,2021-10-07_18h49
web,p7,spatial,horizontal,3.57,0.9,2021-10-07_19h11
web,p7,spatial,horizontal,3.57,1.0,2021-10-07_19h35
web,p7,spatial,horizontal,4.29,1.0,2021-10-07_17h51
web,p7,spatial,horizontal,4.29,0.8,2021-10-07_18h28
web,p7,spatial,horizontal,4.29,1.0,2021-10-07_18h49
web,p7,spatial,horizontal,4.29,1.0,2021-10-07_19h11
web,p7,spatial,horizontal,4.29,1.0,2021-10-07_19h35
web,p7,spatial,horizontal,5.0,0.9,2021-10-07_17h51
web,p7,spatial,horizontal,5.0,1.0,2021-10-07_18h28
web,p7,spatial,horizontal,5.0,1.0,2021-10-07_18h49
web,p7,spatial,horizontal,5.0,1.0,2021-10-07_19h11
web,p7,spatial,horizontal,5.0,0.9,2021-10-07_19h35
web,p7,spatial,vertical,0.71,0.4,2021-10-07_17h54
web,p7,spatial,vertical,0.71,0.5,2021-10-07_18h20
web,p7,spatial,vertical,0.71,0.4,2021-10-07_18h23
web,p7,spatial,vertical,0.71,0.5,2021-10-07_18h51
web,p7,spatial,vertical,0.71,0.6,2021-10-07_19h13
web,p7,spatial,vertical,0.71,0.7,2021-10-07_19h33
web,p7,spatial,vertical,1.43,0.6,2021-10-07_17h54
web,p7,spatial,vertical,1.43,0.3,2021-10-07_18h20
web,p7,spatial,vertical,1.43,0.8,2021-10-07_18h23
web,p7,spatial,vertical,1.43,0.4,2021-10-07_18h51
web,p7,spatial,vertical,1.43,0.7,2021-10-07_19h13
web,p7,spatial,vertical,1.43,0.6,2021-10-07_19h33
web,p7,spatial,vertical,2.14,0.7,2021-10-07_17h54
web,p7,spatial,vertical,2.14,1.0,2021-10-07_18h20
web,p7,spatial,vertical,2.14,0.7,2021-10-07_18h23
web,p7,spatial,vertical,2.14,0.8,2021-10-07_18h51
web,p7,spatial,vertical,2.14,0.9,2021-10-07_19h13
web,p7,spatial,vertical,2.14,0.8,2021-10-07_19h33
web,p7,spatial,vertical,2.86,0.6,2021-10-07_17h54
web,p7,spatial,vertical,2.86,0.7,2021-10-07_18h20
web,p7,spatial,vertical,2.86,0.6,2021-10-07_18h23
web,p7,spatial,vertical,2.86,0.9,2021-10-07_18h51
web,p7,spatial,vertical,2.86,1.0,2021-10-07_19h13
web,p7,spatial,vertical,2.86,1.0,2021-10-07_19h33
web,p7,spatial,vertical,3.57,0.8,2021-10-07_17h54
web,p7,spatial,vertical,3.57,1.0,2021-10-07_18h20
web,p7,spatial,vertical,3.57,0.8,2021-10-07_18h23
web,p7,spatial,vertical,3.57,0.9,2021-10-07_18h51
web,p7,spatial,vertical,3.57,1.0,2021-10-07_19h13
web,p7,spatial,vertical,3.57,1.0,2021-10-07_19h33
web,p7,spatial,vertical,4.29,0.8,2021-10-07_17h54
web,p7,spatial,vertical,4.29,0.7,2021-10-07_18h20
web,p7,spatial,vertical,4.29,0.9,2021-10-07_18h23
web,p7,spatial,vertical,4.29,1.0,2021-10-07_18h51
web,p7,spatial,vertical,4.29,1.0,2021-10-07_19h13
web,p7,spatial,vertical,4.29,1.0,2021-10-07_19h33
web,p7,spatial,vertical,5.0,0.9,2021-10-07_17h54
web,p7,spatial,vertical,5.0,1.0,2021-10-07_18h20
web,p7,spatial,vertical,5.0,1.0,2021-10-07_18h23
web,p7,spatial,vertical,5.0,1.0,2021-10-07_18h51
web,p7,spatial,vertical,5.0,1.0,2021-10-07_19h13
web,p7,spatial,vertical,5.0,1.0,2021-10-07_19h33
web,p7,spatial,minus45,10.71,0.5,2021-10-07_17h32
web,p7,spatial,minus45,10.71,0.7,2021-10-07_18h03
web,p7,spatial,minus45,10.71,0.6,2021-10-07_18h40
web,p7,spatial,minus45,10.71,0.7,2021-10-07_19h03
web,p7,spatial,minus45,10.71,0.8,2021-10-07_19h25
web,p7,spatial,minus45,14.29,0.7,2021-10-07_17h32
web,p7,spatial,minus45,14.29,0.7,2021-10-07_18h03
web,p7,spatial,minus45,14.29,0.7,2021-10-07_18h40
web,p7,spatial,minus45,14.29,0.6,2021-10-07_19h03
web,p7,spatial,minus45,14.29,0.7,2021-10-07_19h25
web,p7,spatial,minus45,17.86,0.7,2021-10-07_17h32
web,p7,spatial,minus45,17.86,0.8,2021-10-07_18h03
web,p7,spatial,minus45,17.86,0.8,2021-10-07_18h40
web,p7,spatial,minus45,17.86,0.7,2021-10-07_19h03
web,p7,spatial,minus45,17.86,0.9,2021-10-07_19h25
web,p7,spatial,minus45,21.43,0.8,2021-10-07_17h32
web,p7,spatial,minus45,21.43,1.0,2021-10-07_18h03
web,p7,spatial,minus45,21.43,0.9,2021-10-07_18h40
web,p7,spatial,minus45,21.43,0.9,2021-10-07_19h03
web,p7,spatial,minus45,21.43,1.0,2021-10-07_19h25
web,p7,spatial,minus45,25.0,0.9,2021-10-07_17h32
web,p7,spatial,minus45,25.0,1.0,2021-10-07_18h03
web,p7,spatial,minus45,25.0,1.0,2021-10-07_18h40
web,p7,spatial,minus45,25.0,0.9,2021-10-07_19h03
web,p7,spatial,minus45,25.0,1.0,2021-10-07_19h25
web,p7,spatial,minus45,3.57,0.6,2021-10-07_17h32
web,p7,spatial,minus45,3.57,0.5,2021-10-07_18h03
web,p7,spatial,minus45,3.57,0.5,2021-10-07_18h40
web,p7,spatial,minus45,3.57,0.7,2021-10-07_19h03
web,p7,spatial,minus45,3.57,0.7,2021-10-07_19h25
web,p7,spatial,minus45,7.14,0.7,2021-10-07_17h32
web,p7,spatial,minus45,7.14,0.7,2021-10-07_18h03
web,p7,spatial,minus45,7.14,0.6,2021-10-07_18h40
web,p7,spatial,minus45,7.14,0.6,2021-10-07_19h03
web,p7,spatial,minus45,7.14,0.6,2021-10-07_19h25
web,p7,spatial,plus45,10.71,0.9,2021-10-07_17h36
web,p7,spatial,plus45,10.71,0.7,2021-10-07_18h25
web,p7,spatial,plus45,10.71,0.7,2021-10-07_18h30
web,p7,spatial,plus45,10.71,0.9,2021-10-07_19h05
web,p7,spatial,plus45,10.71,0.8,2021-10-07_19h27
web,p7,spatial,plus45,14.29,0.9,2021-10-07_17h36
web,p7,spatial,plus45,14.29,0.6,2021-10-07_18h25
web,p7,spatial,plus45,14.29,0.8,2021-10-07_18h30
web,p7,spatial,plus45,14.29,0.8,2021-10-07_19h05
web,p7,spatial,plus45,14.29,0.9,2021-10-07_19h27
web,p7,spatial,plus45,17.86,0.8,2021-10-07_17h36
web,p7,spatial,plus45,17.86,0.7,2021-10-07_18h25
web,p7,spatial,plus45,17.86,0.7,2021-10-07_18h30
web,p7,spatial,plus45,17.86,0.9,2021-10-07_19h05
web,p7,spatial,plus45,17.86,0.8,2021-10-07_19h27
web,p7,spatial,plus45,21.43,0.9,2021-10-07_17h36
web,p7,spatial,plus45,21.43,0.8,2021-10-07_18h25
web,p7,spatial,plus45,21.43,0.8,2021-10-07_18h30
web,p7,spatial,plus45,21.43,0.8,2021-10-07_19h05
web,p7,spatial,plus45,21.43,0.9,2021-10-07_19h27
web,p7,spatial,plus45,25.0,0.8,2021-10-07_17h36
web,p7,spatial,plus45,25.0,1.0,2021-10-07_18h25
web,p7,spatial,plus45,25.0,1.0,2021-10-07_18h30
web,p7,spatial,plus45,25.0,0.9,2021-10-07_19h05
web,p7,spatial,plus45,25.0,0.9,2021-10-07_19h27
web,p7,spatial,plus45,3.57,0.4,2021-10-07_17h36
web,p7,spatial,plus45,3.57,0.7,2021-10-07_18h25
web,p7,spatial,plus45,3.57,0.2,2021-10-07_18h30
web,p7,spatial,plus45,3.57,0.5,2021-10-07_19h05
web,p7,spatial,plus45,3.57,0.3,2021-10-07_19h27
web,p7,spatial,plus45,7.14,0.8,2021-10-07_17h36
